w_geocode,Base,Zone,ParcelID,year,military_jobs
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM North Fort,988,838499,2042,58
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM McChord,990,1302415,2042,57
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Madigan,991,1302422,2042,78
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Maingate,980,1302420,2042,39
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM Central,979,1302419,2042,437
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM South,982,1302418,2042,45
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.31e+14,JBLM East,984,1302416,2042,0
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Bangor_North,3609,1302414,2042,14
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Keyport,3614,641101,2042,1
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,Bangor_South,3609,640657,2042,66
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.3e+14,PSNS,3643,1302426,2042,104
5.31e+14,PSNS,3643,1302426,2042,104
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Sand Point,1688,15959,2043,5
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Fort Lawton,1913,117265,2043,6
5.3e+14,Pier 91,1972,498061,2043,30
5.3e+14,Pier 91,1972,498061,2043,30
5.3e+14,Pier 91,1972,498061,2043,30
5.3e+14,Pier 91,1972,498061,2043,30
5.3e+14,Pier 91,1972,498061,2043,30
5.3e+14,Pier 91,1972,498061,2043,30
